wavelength,species,dl,sensitivity,photoreceptor
342,thornback ray,unknown,0.264858846,rod
343,thornback ray,unknown,0.265679023,rod
344,thornback ray,unknown,0.266357011,rod
345,thornback ray,unknown,0.266893361,rod
346,thornback ray,unknown,0.267288981,rod
347,thornback ray,unknown,0.267545142,rod
348,thornback ray,unknown,0.267663472,rod
349,thornback ray,unknown,0.267645961,rod
350,thornback ray,unknown,0.267494961,rod
351,thornback ray,unknown,0.267213181,rod
352,thornback ray,unknown,0.266803685,rod
353,thornback ray,unknown,0.26626989,rod
354,thornback ray,unknown,0.26561556,rod
355,thornback ray,unknown,0.264844802,rod
356,thornback ray,unknown,0.263962055,rod
357,thornback ray,unknown,0.262972089,rod
358,thornback ray,unknown,0.261879993,rod
359,thornback ray,unknown,0.260691167,rod
360,thornback ray,unknown,0.25941131,rod
361,thornback ray,unknown,0.258046416,rod
362,thornback ray,unknown,0.256602755,rod
363,thornback ray,unknown,0.255086867,rod
364,thornback ray,unknown,0.253505547,rod
365,thornback ray,unknown,0.251865832,rod
366,thornback ray,unknown,0.250174989,rod
367,thornback ray,unknown,0.248440502,rod
368,thornback ray,unknown,0.246670052,rod
369,thornback ray,unknown,0.244871511,rod
370,thornback ray,unknown,0.243052921,rod
371,thornback ray,unknown,0.24122248,rod
372,thornback ray,unknown,0.239388526,rod
373,thornback ray,unknown,0.237559525,rod
374,thornback ray,unknown,0.23574405,rod
375,thornback ray,unknown,0.23395077,rod
376,thornback ray,unknown,0.232188428,rod
377,thornback ray,unknown,0.230465832,rod
378,thornback ray,unknown,0.228791834,rod
379,thornback ray,unknown,0.227175316,rod
380,thornback ray,unknown,0.225625174,rod
381,thornback ray,unknown,0.224150302,rod
382,thornback ray,unknown,0.222759576,rod
383,thornback ray,unknown,0.221461838,rod
384,thornback ray,unknown,0.220265883,rod
385,thornback ray,unknown,0.219180441,rod
386,thornback ray,unknown,0.218214163,rod
387,thornback ray,unknown,0.217375608,rod
388,thornback ray,unknown,0.216673224,rod
389,thornback ray,unknown,0.216115338,rod
390,thornback ray,unknown,0.215710141,rod
391,thornback ray,unknown,0.215465671,rod
392,thornback ray,unknown,0.215389802,rod
393,thornback ray,unknown,0.215490231,rod
394,thornback ray,unknown,0.215774463,rod
395,thornback ray,unknown,0.216249799,rod
396,thornback ray,unknown,0.216923321,rod
397,thornback ray,unknown,0.217801884,rod
398,thornback ray,unknown,0.218892099,rod
399,thornback ray,unknown,0.220200323,rod
400,thornback ray,unknown,0.221732646,rod
401,thornback ray,unknown,0.223494881,rod
402,thornback ray,unknown,0.22549255,rod
403,thornback ray,unknown,0.227730875,rod
404,thornback ray,unknown,0.230214766,rod
405,thornback ray,unknown,0.232948811,rod
406,thornback ray,unknown,0.235937262,rod
407,thornback ray,unknown,0.23918403,rod
408,thornback ray,unknown,0.24269267,rod
409,thornback ray,unknown,0.246466375,rod
410,thornback ray,unknown,0.250507965,rod
411,thornback ray,unknown,0.254819878,rod
412,thornback ray,unknown,0.259404159,rod
413,thornback ray,unknown,0.264262459,rod
414,thornback ray,unknown,0.269396017,rod
415,thornback ray,unknown,0.274805663,rod
416,thornback ray,unknown,0.280491804,rod
417,thornback ray,unknown,0.286454418,rod
418,thornback ray,unknown,0.292693056,rod
419,thornback ray,unknown,0.299206827,rod
420,thornback ray,unknown,0.3059944,rod
421,thornback ray,unknown,0.313054,rod
422,thornback ray,unknown,0.320383405,rod
423,thornback ray,unknown,0.327979942,rod
424,thornback ray,unknown,0.335840489,rod
425,thornback ray,unknown,0.343961474,rod
426,thornback ray,unknown,0.352338876,rod
427,thornback ray,unknown,0.360968226,rod
428,thornback ray,unknown,0.369844614,rod
429,thornback ray,unknown,0.378962687,rod
430,thornback ray,unknown,0.388316658,rod
431,thornback ray,unknown,0.397900312,rod
432,thornback ray,unknown,0.407707012,rod
433,thornback ray,unknown,0.417729708,rod
434,thornback ray,unknown,0.427960944,rod
435,thornback ray,unknown,0.438392871,rod
436,thornback ray,unknown,0.449017257,rod
437,thornback ray,unknown,0.4598255,rod
438,thornback ray,unknown,0.470808638,rod
439,thornback ray,unknown,0.481957363,rod
440,thornback ray,unknown,0.493262039,rod
441,thornback ray,unknown,0.504712713,rod
442,thornback ray,unknown,0.516299131,rod
443,thornback ray,unknown,0.528010755,rod
444,thornback ray,unknown,0.539836777,rod
445,thornback ray,unknown,0.551766138,rod
446,thornback ray,unknown,0.563787542,rod
447,thornback ray,unknown,0.575889473,rod
448,thornback ray,unknown,0.588060212,rod
449,thornback ray,unknown,0.600287853,rod
450,thornback ray,unknown,0.612560316,rod
451,thornback ray,unknown,0.624865367,rod
452,thornback ray,unknown,0.637190629,rod
453,thornback ray,unknown,0.649523599,rod
454,thornback ray,unknown,0.661851656,rod
455,thornback ray,unknown,0.67416208,rod
456,thornback ray,unknown,0.686442062,rod
457,thornback ray,unknown,0.698678711,rod
458,thornback ray,unknown,0.710859068,rod
459,thornback ray,unknown,0.722970114,rod
460,thornback ray,unknown,0.734998777,rod
461,thornback ray,unknown,0.746931938,rod
462,thornback ray,unknown,0.758756439,rod
463,thornback ray,unknown,0.770459088,rod
464,thornback ray,unknown,0.78202666,rod
465,thornback ray,unknown,0.793445901,rod
466,thornback ray,unknown,0.804703533,rod
467,thornback ray,unknown,0.815786252,rod
468,thornback ray,unknown,0.826680732,rod
469,thornback ray,unknown,0.837373623,rod
470,thornback ray,unknown,0.847851553,rod
471,thornback ray,unknown,0.858101128,rod
472,thornback ray,unknown,0.86810893,rod
473,thornback ray,unknown,0.877861521,rod
474,thornback ray,unknown,0.887345442,rod
475,thornback ray,unknown,0.896547216,rod
476,thornback ray,unknown,0.905453348,rod
477,thornback ray,unknown,0.914050331,rod
478,thornback ray,unknown,0.922324653,rod
479,thornback ray,unknown,0.930262799,rod
480,thornback ray,unknown,0.937851265,rod
481,thornback ray,unknown,0.945076567,rod
482,thornback ray,unknown,0.951925255,rod
483,thornback ray,unknown,0.958383931,rod
484,thornback ray,unknown,0.964439266,rod
485,thornback ray,unknown,0.970078025,rod
486,thornback ray,unknown,0.975287095,rod
487,thornback ray,unknown,0.980053509,rod
488,thornback ray,unknown,0.984364489,rod
489,thornback ray,unknown,0.988207474,rod
490,thornback ray,unknown,0.991570172,rod
491,thornback ray,unknown,0.994440596,rod
492,thornback ray,unknown,0.996807122,rod
493,thornback ray,unknown,0.998658539,rod
494,thornback ray,unknown,0.999984108,rod
495,thornback ray,unknown,1.000773622,rod
496,thornback ray,unknown,1.001017472,rod
497,thornback ray,unknown,1.000706715,rod
498,thornback ray,unknown,0.999833143,rod
499,thornback ray,unknown,0.998389353,rod
500,thornback ray,unknown,0.996368823,rod
501,thornback ray,unknown,0.993765987,rod
502,thornback ray,unknown,0.990576303,rod
503,thornback ray,unknown,0.986796331,rod
504,thornback ray,unknown,0.982423798,rod
505,thornback ray,unknown,0.977457672,rod
506,thornback ray,unknown,0.97189822,rod
507,thornback ray,unknown,0.965747068,rod
508,thornback ray,unknown,0.959007256,rod
509,thornback ray,unknown,0.951683279,rod
510,thornback ray,unknown,0.943781128,rod
511,thornback ray,unknown,0.93530832,rod
512,thornback ray,unknown,0.926273911,rod
513,thornback ray,unknown,0.91668851,rod
514,thornback ray,unknown,0.906564274,rod
515,thornback ray,unknown,0.895914892,rod
516,thornback ray,unknown,0.884755564,rod
517,thornback ray,unknown,0.873102955,rod
518,thornback ray,unknown,0.86097515,rod
519,thornback ray,unknown,0.848391592,rod
520,thornback ray,unknown,0.835373005,rod
521,thornback ray,unknown,0.821941309,rod
522,thornback ray,unknown,0.808119529,rod
523,thornback ray,unknown,0.793931688,rod
524,thornback ray,unknown,0.779402697,rod
525,thornback ray,unknown,0.764558235,rod
526,thornback ray,unknown,0.749424623,rod
527,thornback ray,unknown,0.734028701,rod
528,thornback ray,unknown,0.718397692,rod
529,thornback ray,unknown,0.702559073,rod
530,thornback ray,unknown,0.686540442,rod
531,thornback ray,unknown,0.670369392,rod
532,thornback ray,unknown,0.654073382,rod
533,thornback ray,unknown,0.637679617,rod
534,thornback ray,unknown,0.621214934,rod
535,thornback ray,unknown,0.604705692,rod
536,thornback ray,unknown,0.588177676,rod
537,thornback ray,unknown,0.571656001,rod
538,thornback ray,unknown,0.555165034,rod
539,thornback ray,unknown,0.538728322,rod
540,thornback ray,unknown,0.522368529,rod
541,thornback ray,unknown,0.506107385,rod
542,thornback ray,unknown,0.489965646,rod
543,thornback ray,unknown,0.47396306,rod
544,thornback ray,unknown,0.458118348,rod
545,thornback ray,unknown,0.442449189,rod
546,thornback ray,unknown,0.426972216,rod
547,thornback ray,unknown,0.411703019,rod
548,thornback ray,unknown,0.396656154,rod
549,thornback ray,unknown,0.381845159,rod
550,thornback ray,unknown,0.367282573,rod
551,thornback ray,unknown,0.352979966,rod
552,thornback ray,unknown,0.338947958,rod
553,thornback ray,unknown,0.325196255,rod
554,thornback ray,unknown,0.31173368,rod
555,thornback ray,unknown,0.298568201,rod
556,thornback ray,unknown,0.285706967,rod
557,thornback ray,unknown,0.273156333,rod
558,thornback ray,unknown,0.260921896,rod
559,thornback ray,unknown,0.249008514,rod
560,thornback ray,unknown,0.237420337,rod
561,thornback ray,unknown,0.226160826,rod
562,thornback ray,unknown,0.215232772,rod
563,thornback ray,unknown,0.204638313,rod
564,thornback ray,unknown,0.194378947,rod
565,thornback ray,unknown,0.184455547,rod
566,thornback ray,unknown,0.174868364,rod
567,thornback ray,unknown,0.165617041,rod
568,thornback ray,unknown,0.156700615,rod
569,thornback ray,unknown,0.148117525,rod
570,thornback ray,unknown,0.139865619,rod
571,thornback ray,unknown,0.13194216,rod
572,thornback ray,unknown,0.124343832,rod
573,thornback ray,unknown,0.117066753,rod
574,thornback ray,unknown,0.110106487,rod
575,thornback ray,unknown,0.103458058,rod
576,thornback ray,unknown,0.097115966,rod
577,thornback ray,unknown,0.091074216,rod
578,thornback ray,unknown,0.085326337,rod
579,thornback ray,unknown,0.079865412,rod
580,thornback ray,unknown,0.074684113,rod
581,thornback ray,unknown,0.069774737,rod
582,thornback ray,unknown,0.065129239,rod
583,thornback ray,unknown,0.060739283,rod
584,thornback ray,unknown,0.056596274,rod
585,thornback ray,unknown,0.052691413,rod
586,thornback ray,unknown,0.049015737,rod
587,thornback ray,unknown,0.045560164,rod
588,thornback ray,unknown,0.042315544,rod
589,thornback ray,unknown,0.039272699,rod
590,thornback ray,unknown,0.036422466,rod
591,thornback ray,unknown,0.03375574,rod
592,thornback ray,unknown,0.031263514,rod
593,thornback ray,unknown,0.028936911,rod
594,thornback ray,unknown,0.026767219,rod
595,thornback ray,unknown,0.024745922,rod
596,thornback ray,unknown,0.022864722,rod
597,thornback ray,unknown,0.021115565,rod
598,thornback ray,unknown,0.01949066,rod
599,thornback ray,unknown,0.017982491,rod
600,thornback ray,unknown,0.016583834,rod
601,thornback ray,unknown,0.015287764,rod
602,thornback ray,unknown,0.014087658,rod
603,thornback ray,unknown,0.012977206,rod
604,thornback ray,unknown,0.011950403,rod
605,thornback ray,unknown,0.011001554,rod
606,thornback ray,unknown,0.010125268,rod
607,thornback ray,unknown,0.009316452,rod
608,thornback ray,unknown,0.008570306,rod
609,thornback ray,unknown,0.007882314,rod
610,thornback ray,unknown,0.007248237,rod
611,thornback ray,unknown,0.006664099,rod
612,thornback ray,unknown,0.006126181,rod
613,thornback ray,unknown,0.005631006,rod
614,thornback ray,unknown,0.005175331,rod
615,thornback ray,unknown,0.004756134,rod
616,thornback ray,unknown,0.004370603,rod
617,thornback ray,unknown,0.004016124,rod
618,thornback ray,unknown,0.00369027,rod
619,thornback ray,unknown,0.003390791,rod
620,thornback ray,unknown,0.003115601,rod
621,thornback ray,unknown,0.002862771,rod
622,thornback ray,unknown,0.002630515,rod
623,thornback ray,unknown,0.002417185,rod
624,thornback ray,unknown,0.002221258,rod
625,thornback ray,unknown,0.002041327,rod
626,thornback ray,unknown,0.001876098,rod
627,thornback ray,unknown,0.001724375,rod
628,thornback ray,unknown,0.001585059,rod
629,thornback ray,unknown,0.001457138,rod
630,thornback ray,unknown,0.001339679,rod
631,thornback ray,unknown,0.001231825,rod
632,thornback ray,unknown,0.001132789,rod
633,thornback ray,unknown,0.001041845,rod
634,thornback ray,unknown,0.00095833,rod
635,thornback ray,unknown,0.00088163,rod
636,thornback ray,unknown,0.000811187,rod
637,thornback ray,unknown,0.000746483,rod
638,thornback ray,unknown,0.000687046,rod
639,thornback ray,unknown,0.000632442,rod
640,thornback ray,unknown,0.000582273,rod
641,thornback ray,unknown,0.000536173,rod
642,thornback ray,unknown,0.000493808,rod
643,thornback ray,unknown,0.00045487,rod
644,thornback ray,unknown,0.000419077,rod
645,thornback ray,unknown,0.000386171,rod
646,thornback ray,unknown,0.000355913,rod
647,thornback ray,unknown,0.000328088,rod
648,thornback ray,unknown,0.000302496,rod
649,thornback ray,unknown,0.000278953,rod
650,thornback ray,unknown,0.000257292,rod
651,thornback ray,unknown,0.00023736,rod
652,thornback ray,unknown,0.000219015,rod
653,thornback ray,unknown,0.000202129,rod
654,thornback ray,unknown,0.000186581,rod
655,thornback ray,unknown,0.000172264,rod
656,thornback ray,unknown,0.000159078,rod
657,thornback ray,unknown,0.000146932,rod
658,thornback ray,unknown,0.000135741,rod
659,thornback ray,unknown,0.000125428,rod
660,thornback ray,unknown,0.000115922,rod
661,thornback ray,unknown,0.000107159,rod
662,thornback ray,unknown,9.91E-05,rod
663,thornback ray,unknown,9.16E-05,rod
664,thornback ray,unknown,8.48E-05,rod
665,thornback ray,unknown,7.84E-05,rod
666,thornback ray,unknown,7.26E-05,rod
667,thornback ray,unknown,6.72E-05,rod
668,thornback ray,unknown,6.22E-05,rod
669,thornback ray,unknown,5.76E-05,rod
670,thornback ray,unknown,5.33E-05,rod
671,thornback ray,unknown,4.94E-05,rod
672,thornback ray,unknown,4.58E-05,rod
673,thornback ray,unknown,4.24E-05,rod
674,thornback ray,unknown,3.93E-05,rod
675,thornback ray,unknown,3.64E-05,rod
676,thornback ray,unknown,3.38E-05,rod
677,thornback ray,unknown,3.13E-05,rod
678,thornback ray,unknown,2.91E-05,rod
679,thornback ray,unknown,2.70E-05,rod
680,thornback ray,unknown,2.50E-05,rod
681,thornback ray,unknown,2.32E-05,rod
682,thornback ray,unknown,2.16E-05,rod
683,thornback ray,unknown,2.00E-05,rod
684,thornback ray,unknown,1.86E-05,rod
685,thornback ray,unknown,1.73E-05,rod
686,thornback ray,unknown,1.61E-05,rod
687,thornback ray,unknown,1.49E-05,rod
688,thornback ray,unknown,1.39E-05,rod
689,thornback ray,unknown,1.29E-05,rod
690,thornback ray,unknown,1.20E-05,rod
691,thornback ray,unknown,1.12E-05,rod
692,thornback ray,unknown,1.04E-05,rod
693,thornback ray,unknown,9.67E-06,rod
694,thornback ray,unknown,9.00E-06,rod
695,thornback ray,unknown,8.38E-06,rod
696,thornback ray,unknown,7.80E-06,rod
697,thornback ray,unknown,7.27E-06,rod
698,thornback ray,unknown,6.77E-06,rod
699,thornback ray,unknown,6.31E-06,rod
700,thornback ray,unknown,5.88E-06,rod
300,yellowfin tuna,dark,0.145032952,rod
301,yellowfin tuna,dark,0.149210763,rod
302,yellowfin tuna,dark,0.153404094,rod
303,yellowfin tuna,dark,0.157607678,rod
304,yellowfin tuna,dark,0.161816095,rod
305,yellowfin tuna,dark,0.166023787,rod
306,yellowfin tuna,dark,0.170225067,rod
307,yellowfin tuna,dark,0.174414137,rod
308,yellowfin tuna,dark,0.178585098,rod
309,yellowfin tuna,dark,0.18273197,rod
310,yellowfin tuna,dark,0.186848705,rod
311,yellowfin tuna,dark,0.190929204,rod
312,yellowfin tuna,dark,0.194967339,rod
313,yellowfin tuna,dark,0.198956962,rod
314,yellowfin tuna,dark,0.202891932,rod
315,yellowfin tuna,dark,0.206766131,rod
316,yellowfin tuna,dark,0.210573482,rod
317,yellowfin tuna,dark,0.214307969,rod
318,yellowfin tuna,dark,0.21796366,rod
319,yellowfin tuna,dark,0.221534723,rod
320,yellowfin tuna,dark,0.225015448,rod
321,yellowfin tuna,dark,0.22840027,rod
322,yellowfin tuna,dark,0.231683783,rod
323,yellowfin tuna,dark,0.234860765,rod
324,yellowfin tuna,dark,0.237926194,rod
325,yellowfin tuna,dark,0.240875274,rod
326,yellowfin tuna,dark,0.243703444,rod
327,yellowfin tuna,dark,0.246406407,rod
328,yellowfin tuna,dark,0.248980139,rod
329,yellowfin tuna,dark,0.251420914,rod
330,yellowfin tuna,dark,0.253725314,rod
331,yellowfin tuna,dark,0.255890251,rod
332,yellowfin tuna,dark,0.257912978,rod
333,yellowfin tuna,dark,0.259791102,rod
334,yellowfin tuna,dark,0.261522603,rod
335,yellowfin tuna,dark,0.263105841,rod
336,yellowfin tuna,dark,0.264539569,rod
337,yellowfin tuna,dark,0.265822941,rod
338,yellowfin tuna,dark,0.266955525,rod
339,yellowfin tuna,dark,0.267937307,rod
340,yellowfin tuna,dark,0.268768696,rod
341,yellowfin tuna,dark,0.269450533,rod
342,yellowfin tuna,dark,0.269984095,rod
343,yellowfin tuna,dark,0.270371091,rod
344,yellowfin tuna,dark,0.270613671,rod
345,yellowfin tuna,dark,0.270714421,rod
346,yellowfin tuna,dark,0.270676361,rod
347,yellowfin tuna,dark,0.270502947,rod
348,yellowfin tuna,dark,0.270198063,rod
349,yellowfin tuna,dark,0.269766013,rod
350,yellowfin tuna,dark,0.269211522,rod
351,yellowfin tuna,dark,0.268539722,rod
352,yellowfin tuna,dark,0.267756143,rod
353,yellowfin tuna,dark,0.266866707,rod
354,yellowfin tuna,dark,0.265877712,rod
355,yellowfin tuna,dark,0.264795823,rod
356,yellowfin tuna,dark,0.263628055,rod
357,yellowfin tuna,dark,0.262381763,rod
358,yellowfin tuna,dark,0.261064623,rod
359,yellowfin tuna,dark,0.259684618,rod
360,yellowfin tuna,dark,0.25825002,rod
361,yellowfin tuna,dark,0.256769372,rod
362,yellowfin tuna,dark,0.25525147,rod
363,yellowfin tuna,dark,0.253705346,rod
364,yellowfin tuna,dark,0.252140246,rod
365,yellowfin tuna,dark,0.25056561,rod
366,yellowfin tuna,dark,0.248991054,rod
367,yellowfin tuna,dark,0.247426347,rod
368,yellowfin tuna,dark,0.245881391,rod
369,yellowfin tuna,dark,0.2443662,rod
370,yellowfin tuna,dark,0.242890877,rod
371,yellowfin tuna,dark,0.241465596,rod
372,yellowfin tuna,dark,0.240100577,rod
373,yellowfin tuna,dark,0.238806064,rod
374,yellowfin tuna,dark,0.237592307,rod
375,yellowfin tuna,dark,0.236469539,rod
376,yellowfin tuna,dark,0.235447952,rod
377,yellowfin tuna,dark,0.23453768,rod
378,yellowfin tuna,dark,0.233748774,rod
379,yellowfin tuna,dark,0.233091184,rod
380,yellowfin tuna,dark,0.232574738,rod
381,yellowfin tuna,dark,0.23220912,rod
382,yellowfin tuna,dark,0.232003851,rod
383,yellowfin tuna,dark,0.23196827,rod
384,yellowfin tuna,dark,0.232111514,rod
385,yellowfin tuna,dark,0.232442498,rod
386,yellowfin tuna,dark,0.232969898,rod
387,yellowfin tuna,dark,0.233702131,rod
388,yellowfin tuna,dark,0.234647339,rod
389,yellowfin tuna,dark,0.23581337,rod
390,yellowfin tuna,dark,0.237207761,rod
391,yellowfin tuna,dark,0.238837721,rod
392,yellowfin tuna,dark,0.240710117,rod
393,yellowfin tuna,dark,0.242831456,rod
394,yellowfin tuna,dark,0.245207869,rod
395,yellowfin tuna,dark,0.247845099,rod
396,yellowfin tuna,dark,0.250748483,rod
397,yellowfin tuna,dark,0.253922943,rod
398,yellowfin tuna,dark,0.257372969,rod
399,yellowfin tuna,dark,0.261102606,rod
400,yellowfin tuna,dark,0.265115444,rod
401,yellowfin tuna,dark,0.269414609,rod
402,yellowfin tuna,dark,0.274002744,rod
403,yellowfin tuna,dark,0.278882008,rod
